y1_y1,y1_y2,y2_y1,y2_y2
2740.092055246421,-577.5567464223635,-577.5567464223635,3655.721768515303
2829.06410422456,-2225.867535096368,-2225.867535096368,4684.800144818183
3076.2319435134445,-1551.1707188724222,-1551.1707188724222,2430.1636903379535
4729.556821940847,-1701.0960256905444,-1701.0960256905444,2197.0384728595272
3248.717933151044,-1944.3461980338484,-1944.3461980338484,2899.7898880867183
4226.4913079923535,-887.7352974658062,-887.7352974658062,1446.8786854683856
2857.6970963674944,-1291.3842205416956,-1291.3842205416956,3362.185084024775
2653.9570667340013,-1477.1941716418405,-1477.1941716418405,2223.4158766668593
2880.337723727239,-951.9678118396736,-951.9678118396736,1271.5248084980838
1181.5399470243867,8.670411936962712,8.670411936962712,1214.5563039448673
1210.8021038510465,129.87500574244837,129.87500574244837,1174.531592238616
1322.3095177787152,231.73949974846676,231.73949974846676,1165.76124214787
1871.6839738821202,133.19799448928472,133.19799448928472,869.6425624599534
2108.0092404932434,-111.72021554428449,-111.72021554428449,847.3863566688066
2042.0757101304364,-130.45120232471615,-130.45120232471615,546.1398553276089
2543.7788562122196,-31.981244247242273,-31.981244247242273,734.9940316893487
2609.0847803449715,-1054.9974240015545,-1054.9974240015545,2530.3202519200004
3175.306603985866,-1459.2636532717477,-1459.2636532717477,1986.4363257467928
2829.0559591939805,-1134.274048452877,-1134.274048452877,2033.7724604228968
3798.9039485776866,-962.4440119226286,-962.4440119226286,1179.014204710883
3680.8983287061747,-47.23820723811824,-47.23820723811824,2442.417511689145
2120.9403718080966,413.3449823825427,413.3449823825427,1203.4947400946962
1665.3734620340745,793.6980298453819,793.6980298453819,1925.395647851831
425.5094256312964,94.53518455128527,94.53518455128527,3063.0658182646125
808.3578912394386,-287.852037209217,-287.852037209217,3002.2658174124836
547.2795549311955,-98.49887135747377,-98.49887135747377,1216.0801540882726
472.7274221586314,-266.2108790460503,-266.2108790460503,2026.000414157005
1081.9619221946907,-479.80445687716275,-479.80445687716275,1288.7784813742578
1401.9050110716157,-528.122942303927,-528.122942303927,966.6714685016672
2252.588656012076,-836.3752257814348,-836.3752257814348,805.7446770373631
2723.634906786017,-745.4155730906475,-745.4155730906475,819.015473896657
2671.9045771626556,-230.99986887719746,-230.99986887719746,757.2796842619931
2606.3487916322824,-820.7074417796863,-820.7074417796863,1123.2318880084715
4033.9704128951407,-1951.3338466201449,-1951.3338466201449,2147.3836111112305
3376.836244142088,-991.8014736830587,-991.8014736830587,2961.730190483072
2320.596868938765,-919.6904420669408,-919.6904420669408,3608.4084011878385
3309.5879402389546,-1954.155213266781,-1954.155213266781,4010.28153933663
2439.201184953253,-1704.7341712310406,-1704.7341712310406,4399.504722411825
2781.8709824318353,-1954.302990827696,-1954.302990827696,3582.750847592069
2169.415645191808,-1892.1713554346297,-1892.1713554346297,4424.890262639515
955.7641319637372,-620.4827862223383,-620.4827862223383,4063.734857124438
959.7261676211384,-247.64593687791563,-247.64593687791563,6748.707977753729
1117.0843485781277,-1089.5509493409827,-1089.5509493409827,7006.86611394871
1011.8558554210496,-1071.6109318746633,-1071.6109318746633,5939.407024690087
1244.6952826721324,-1662.9331821275227,-1662.9331821275227,4805.04149686751
832.468910490455,-1644.8125893971976,-1644.8125893971976,6069.124738300097
766.3837134363439,-1317.4536974193538,-1317.4536974193538,5711.144442069203
1205.0232554660865,-1554.6681026447943,-1554.6681026447943,6960.532153511761
1124.4524236941425,-1435.1984392341951,-1435.1984392341951,5366.768720119529
811.4344839464256,-1066.4008200467586,-1066.4008200467586,7232.664386561471
979.70122783249,-746.6539242841972,-746.6539242841972,5392.70783008309
1180.28063910141,-201.48822251374625,-201.48822251374625,4496.34187856857
887.979768129933,-449.73871337881855,-449.73871337881855,4174.748151294557
678.4118967104722,-1050.7688170387564,-1050.7688170387564,5395.1325044349405
552.2634735415039,-396.09524603021595,-396.09524603021595,4828.552952269403
887.5946514463074,-674.2677707657774,-674.2677707657774,5482.430834463842
2272.1617542112517,-1497.270050902626,-1497.270050902626,4207.983804944977
2612.689117740192,-2589.012422163817,-2589.012422163817,4832.855934460869
2358.9045721198977,-1932.1835794532064,-1932.1835794532064,4818.353616795805
2770.8916452025833,-1599.7523839016244,-1599.7523839016244,4879.072975631125
2732.2722391026673,-1735.4041697755888,-1735.4041697755888,8498.227625022711
